Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-09,KHC,36.52585330293242,36.65924783473574,36.33317021845075,36.441864013671875,7828200,0.0,0.0
2023-06-12,KHC,36.35293581453101,36.4863303564076,35.848992502155745,36.14543151855469,9796700,0.0,0.0
2023-06-13,KHC,36.17507061575434,36.402337743404644,36.026851121062336,36.36281204223633,6304600,0.0,0.0
2023-06-14,KHC,36.25411877738602,36.481385908350425,35.98732594467692,36.23435592651367,7445300,0.0,0.0
2023-06-15,KHC,36.51103153538993,36.649367720094865,36.249180361572975,36.43198013305664,7082200,0.0,0.0
2023-06-16,KHC,36.38257763960025,36.69877573406213,35.99721144756099,36.550559997558594,12250200,0.0,0.0
2023-06-20,KHC,36.60984366543142,36.70865792279214,36.16518893075442,36.18495178222656,6844200,0.0,0.0
2023-06-21,KHC,36.066379011486816,36.1750728116083,35.572319025028094,35.64148712158203,8490300,0.0,0.0
2023-06-22,KHC,35.69089236635219,35.75018092170352,35.43398283192022,35.64148712158203,5865700,0.0,0.0
2023-06-23,KHC,35.67112842555463,35.819347924718635,35.453744601326775,35.4833869934082,12208100,0.0,0.0
2023-06-26,KHC,35.503149286459845,35.503149286459845,34.61383984421312,35.127662658691406,6648900,0.0,0.0
2023-06-27,KHC,35.30552622031953,35.3450519239322,34.98932813017526,35.157310485839844,7221400,0.0,0.0
2023-06-28,KHC,34.8411086275071,34.8411086275071,34.43597958890976,34.60396194458008,8543200,0.0,0.0
2023-06-29,KHC,34.58419909277307,34.67313004121534,34.41622050648131,34.60396194458008,5822200,0.0,0.0
2023-06-30,KHC,34.8015861323228,35.15730992035816,34.771939970400844,35.0782585144043,8907000,0.0,0.0
2023-07-03,KHC,35.06838060506302,35.5130315914181,34.96462468757624,35.384578704833984,3840600,0.0,0.0
2023-07-05,KHC,35.31540893945916,35.60196086240555,35.18695228955861,35.42409896850586,7293800,0.0,0.0
2023-07-06,KHC,35.39445768997843,35.4636257876299,35.10790198863456,35.236358642578125,6234400,0.0,0.0
2023-07-07,KHC,35.226479649191326,35.34999464968726,35.01897158363037,35.038734436035156,5440600,0.0,0.0
2023-07-10,KHC,35.20671353868814,35.41421781566757,34.930037400003904,34.97944641113281,11608700,0.0,0.0
2023-07-11,KHC,35.157309386844766,35.32034631273813,34.93498013800727,35.20671463012695,7666400,0.0,0.0
2023-07-12,KHC,35.32528739040879,35.39445548374883,35.167188352863214,35.335166931152344,6360200,0.0,0.0
2023-07-13,KHC,35.33516803556556,35.473507995947884,35.02885326102237,35.21659469604492,6825800,0.0,0.0
2023-07-14,KHC,35.30552562903223,35.488329178145385,35.058495639658055,35.42409896850586,6536200,0.0,0.0
2023-07-17,KHC,35.26600047700048,35.36481473592091,35.058496187335415,35.088138580322266,6698800,0.0,0.0
2023-07-18,KHC,35.12766428389044,35.29564663936589,34.8213495046835,35.088138580322266,6004500,0.0,0.0
2023-07-19,KHC,35.26600047078517,35.76006045716457,35.216595226022946,35.710655212402344,8147600,0.0,0.0
2023-07-20,KHC,35.7897055525035,36.10590363280901,35.54267556667866,35.967567443847656,6593500,0.0,0.0
2023-07-21,KHC,35.98732595743048,36.1849506968456,35.81440572395914,35.88851547241211,22388400,0.0,0.0
2023-07-24,KHC,35.92804279543814,36.076258529653984,35.868754240124666,35.91815948486328,6842200,0.0,0.0
2023-07-25,KHC,35.96756795941386,36.23435703087586,35.839111309517655,36.11578369140625,5689200,0.0,0.0
2023-07-26,KHC,36.02685385652349,36.165190051737895,35.70077622057219,35.928043365478516,6028300,0.0,0.0
2023-07-27,KHC,35.97744752385606,36.16025107308189,35.71065468284208,35.76994323730469,5797100,0.0,0.0
2023-07-28,KHC,35.92804391341809,35.96756961819033,35.63160866638361,35.73041915893555,8383600,0.0,0.0
2023-07-31,KHC,35.72053689913739,35.87863593681652,35.59208025309235,35.750179290771484,7959500,0.0,0.0
2023-08-01,KHC,35.81935014167432,35.92804394520482,35.127665385062805,35.4537467956543,9709800,0.0,0.0
2023-08-02,KHC,35.12766267575986,36.016972118438694,34.93003793634474,35.88851547241211,13250400,0.0,0.0
2023-08-03,KHC,35.82922801928222,36.04167396103168,35.08813805076714,35.14742660522461,9136700,0.0,0.0
2023-08-04,KHC,35.147426049272134,35.33516748135005,34.841107510154906,34.860870361328125,5770200,0.0,0.0
2023-08-07,KHC,34.79170228138433,34.984385368680314,34.5347927547825,34.584197998046875,7329200,0.0,0.0
2023-08-08,KHC,34.495268145547364,34.55455670097049,33.80358340979179,34.05061340332031,7586300,0.0,0.0
2023-08-09,KHC,34.060496184161074,34.43104116869067,34.02195805832866,34.109901428222656,6146100,0.0,0.0
2023-08-10,KHC,34.18894960244862,34.34211076163995,33.93204006766155,33.9814453125,4152000,0.0,0.0
2023-08-11,KHC,34.02097209542414,34.1494287515822,33.91227829170415,34.13954544067383,6922400,0.0,0.0
2023-08-14,KHC,34.2284747870341,34.33222693043513,33.70477241480649,33.833229064941406,7806100,0.0,0.0
2023-08-15,KHC,33.66524722948961,33.69488962252331,33.30952343557089,33.35892868041992,6197400,0.0,0.0
2023-08-16,KHC,33.33917018868493,33.50714877802358,33.13166212563668,33.16130828857422,5400200,0.0,0.0
2023-08-17,KHC,33.1909506892238,33.27988163929815,32.993325936905386,33.092140197753906,5742500,0.0,0.0
2023-08-18,KHC,33.09213799893529,33.4577413163356,33.05261229722218,33.26011657714844,6558300,0.0,0.0
2023-08-21,KHC,33.304585573184255,33.304585573184255,32.88463156822434,33.08225631713867,6604900,0.0,0.0
2023-08-22,KHC,33.01308603561006,33.12177982878848,32.82040295474952,32.90439224243164,6852700,0.0,0.0
2023-08-23,KHC,33.022968330470626,33.25517713174136,32.963683543340146,33.092140197753906,7451500,0.0,0.0
2023-08-24,KHC,32.94391850715048,33.48738371296306,32.94391850715048,33.12178039550781,7037500,0.0,0.0
2023-08-25,KHC,33.200830716107816,33.59608022652428,33.171188322109124,33.44786071777344,7265500,0.0,0.0
2023-08-28,KHC,33.586200158281926,33.64054328996775,33.309523997577784,33.43798065185547,5730100,0.0,0.0
2023-08-29,KHC,33.57631628100993,33.58619959160688,33.13166153861153,33.35892868041992,6554700,0.0,0.0
2023-08-30,KHC,33.37869043980403,33.51702662860522,33.20082854866581,33.269996643066406,6450900,0.0,0.0
2023-08-31,KHC,33.29999923706055,33.3650016784668,33.01499938964844,33.09000015258789,14009200,0.4,0.0
2023-09-01,KHC,33.20000076293945,33.20000076293945,32.4900016784668,32.58000183105469,7763600,0.0,0.0
2023-09-05,KHC,32.63999938964844,32.94900131225586,32.41999816894531,32.54999923706055,7828800,0.0,0.0
2023-09-06,KHC,32.56999969482422,32.685001373291016,32.459999084472656,32.56999969482422,7067200,0.0,0.0
2023-09-07,KHC,32.79999923706055,32.93000030517578,32.529998779296875,32.68000030517578,7472300,0.0,0.0
2023-09-08,KHC,32.66999816894531,33.02000045776367,32.641998291015625,32.959999084472656,8047900,0.0,0.0
2023-09-11,KHC,33.06999969482422,33.66999816894531,33.040000915527344,33.630001068115234,10683500,0.0,0.0
2023-09-12,KHC,33.63999938964844,33.75,33.459999084472656,33.560001373291016,6726700,0.0,0.0
2023-09-13,KHC,33.650001525878906,33.68000030517578,33.0,33.189998626708984,6994000,0.0,0.0
2023-09-14,KHC,33.400001525878906,33.849998474121094,33.29999923706055,33.77000045776367,6522800,0.0,0.0
2023-09-15,KHC,33.599998474121094,33.79999923706055,33.404998779296875,33.45000076293945,12095100,0.0,0.0
2023-09-18,KHC,33.564998626708984,33.665000915527344,33.16999816894531,33.41999816894531,8084200,0.0,0.0
2023-09-19,KHC,33.4900016784668,33.97999954223633,33.40999984741211,33.939998626708984,9260800,0.0,0.0
2023-09-20,KHC,34.18000030517578,34.26100158691406,33.849998474121094,34.02000045776367,7012400,0.0,0.0
2023-09-21,KHC,34.040000915527344,34.560001373291016,33.91999816894531,34.4900016784668,11579600,0.0,0.0
2023-09-22,KHC,34.310001373291016,34.56999969482422,34.130001068115234,34.15999984741211,9533600,0.0,0.0
2023-09-25,KHC,34.11000061035156,34.35499954223633,33.90999984741211,34.31999969482422,6382800,0.0,0.0
2023-09-26,KHC,34.31999969482422,34.60499954223633,34.275001525878906,34.5,8787800,0.0,0.0
2023-09-27,KHC,34.47999954223633,34.560001373291016,33.97999954223633,34.029998779296875,13115800,0.0,0.0
2023-09-28,KHC,34.029998779296875,34.130001068115234,33.43000030517578,33.75,11673200,0.0,0.0
2023-09-29,KHC,33.83000183105469,33.98500061035156,33.505001068115234,33.63999938964844,5633000,0.0,0.0
2023-01-03,KO,62.10668433873344,62.10668433873344,60.75823737723662,61.5106315612793,12180500,0.0,0.0
2023-01-04,KO,61.7060598815653,61.881944431707794,61.08069052135134,61.48131561279297,13387900,0.0,0.0
2023-01-05,KO,61.16863410527515,61.364061801556595,60.660527313405986,60.77778244018555,9814700,0.0,0.0
2023-01-06,KO,61.471542637182374,62.21416335470948,61.14909013071435,61.950340270996094,9990000,0.0,0.0
2023-01-09,KO,61.8526273804429,62.2630259034508,61.149092912744315,61.17840576171875,9442600,0.0,0.0
2023-01-10,KO,61.168631886524494,61.295660443620754,60.50417997975301,60.709381103515625,10134600,0.0,0.0
2023-01-11,KO,60.95366364715174,61.12954819139997,60.00584179508887,60.59212112426758,10823000,0.0,0.0
2023-01-12,KO,60.68983607082475,60.758235200790004,59.57590312284997,59.8104133605957,13907300,0.0,0.0
2023-01-13,KO,59.31207890412668,60.05469965943486,59.20459348734465,60.025386810302734,13986400,0.0,0.0
2023-01-17,KO,60.31852456859471,60.953663614424855,60.152413458823396,60.26966857910156,18327800,0.0,0.0
2023-01-18,KO,60.10355462076364,60.181727187074266,58.31540003234898,58.44242858886719,19679400,0.0,0.0
2023-01-19,KO,58.364258080199434,59.253450552229275,58.34471493793278,58.354488372802734,14894500,0.0,0.0
2023-01-20,KO,58.35448397243062,58.71602275841781,58.04180117468933,58.70625305175781,14237700,0.0,0.0
2023-01-23,KO,58.90167733862049,59.185047290515094,58.67693680943707,58.852821350097656,12613400,0.0,0.0
2023-01-24,KO,58.70625368810935,60.43577880109376,58.43265344151528,59.165504455566406,10103300,0.0,0.0
2023-01-25,KO,58.823511551674834,59.546589165229605,58.52059844317459,59.53681945800781,11265800,0.0,0.0
2023-01-26,KO,59.4195671081543,59.702933360494356,59.185053121677214,59.4195671081543,11884800,0.0,0.0
2023-01-27,KO,59.448875845151875,59.56613096654038,58.98962133912667,59.10688018798828,14087000,0.0,0.0
2023-01-30,KO,59.15573650587489,59.7713286921819,59.0775639395338,59.253448486328125,15632000,0.0,0.0
2023-01-31,KO,59.58567413513633,59.937443226935045,59.12641962890211,59.91790008544922,14344400,0.0,0.0
2023-02-01,KO,59.74201536002284,60.171957016472874,59.23390486533749,59.92767333984375,12535400,0.0,0.0
2023-02-02,KO,59.40979049664878,59.62476132880322,58.54014118834864,58.90167999267578,16947200,0.0,0.0
2023-02-03,KO,58.970078050196356,59.03847718145805,57.87568822253625,58.461971282958984,15404400,0.0,0.0
2023-02-06,KO,58.42288476460499,58.960308105554695,58.35448563361901,58.794193267822266,11330900,0.0,0.0
2023-02-07,KO,58.30562443525332,58.862594630875556,58.17859961091962,58.69647979736328,14922700,0.0,0.0
2023-02-08,KO,58.549912340522766,58.549912340522766,58.22745981180611,58.354488372802734,11012000,0.0,0.0
2023-02-09,KO,58.77465502503889,58.940766138608026,58.23722794590779,58.256771087646484,12515300,0.0,0.0
2023-02-10,KO,58.354486796339934,58.53037134451499,57.53369348068071,58.256771087646484,14420700,0.0,0.0
2023-02-13,KO,58.530371769687534,59.37070450571658,58.36425692743857,59.21436309814453,16191800,0.0,0.0
2023-02-14,KO,58.833281445304216,59.50750679741304,58.19814610462598,58.22745895385742,20505700,0.0,0.0
2023-02-15,KO,58.530372063317415,58.55968491254886,57.87568985318728,58.22745895385742,13171400,0.0,0.0
2023-02-16,KO,57.875686912566906,58.45219652549023,57.602090393712785,57.86591720581055,16538300,0.0,0.0
2023-02-17,KO,58.13951218066742,58.852820034074654,58.02225706534,58.74533462524414,16814700,0.0,0.0
2023-02-21,KO,58.61831331629616,58.85282356100472,58.35448649539418,58.432655334472656,14278300,0.0,0.0
2023-02-22,KO,58.481511025040206,58.97985181556926,58.38379904482473,58.60853958129883,12409600,0.0,0.0
2023-02-23,KO,58.637849928638694,59.03847499439026,58.442425976543646,58.71602249145508,12222800,0.0,0.0
2023-02-24,KO,58.31539931941946,58.54013985360528,58.03202936121744,58.47174072265625,9736200,0.0,0.0
2023-02-27,KO,58.803967120407066,58.92122224186357,58.374029190084485,58.45219802856445,8849800,0.0,0.0
2023-02-28,KO,58.33494616827127,58.33494616827127,57.787749358428535,58.149288177490234,16082200,0.0,0.0
2023-03-01,KO,57.77797552695847,57.82683151618673,57.03535107178594,57.5141487121582,13275800,0.0,0.0
2023-03-02,KO,57.49460875043625,58.41311407212944,57.45552246590294,58.354488372802734,11758300,0.0,0.0
2023-03-03,KO,58.188372257204215,58.3154008154282,57.85614630086906,58.08088684082031,13101800,0.0,0.0
2023-03-06,KO,57.90500411355714,58.9993977261952,57.86592155612051,58.979854583740234,16282700,0.0,0.0
2023-03-07,KO,59.106879651329585,59.18504848905449,58.38379833314062,58.63785171508789,13961200,0.0,0.0
2023-03-08,KO,58.66716766357422,58.95053761817781,58.36425456788006,58.66716766357422,10851600,0.0,0.0
2023-03-09,KO,59.15573293731965,59.15573293731965,57.92454118403071,58.100425720214844,13900900,0.0,0.0
2023-03-10,KO,58.33494158837198,58.76487950897526,57.64117685485088,57.856143951416016,13745800,0.0,0.0
2023-03-13,KO,57.93431809026749,59.47818900017112,57.895231807112175,58.44242858886719,21956000,0.0,0.0
2023-03-14,KO,58.62808156119046,59.07756262523273,57.99294251995502,58.65739440917969,19496900,0.0,0.0
2023-03-15,KO,58.071117374494705,59.097108096779166,57.8854631174536,59.04825210571289,21089900,0.0,0.0
2023-03-16,KO,59.166405216818546,59.412562668418545,58.78240019329289,59.37317657470703,15658300,0.46,0.0
2023-03-17,KO,59.38302431606318,59.42240665327228,58.723320399954865,59.09748077392578,27351200,0.0,0.0
2023-03-20,KO,59.235331873839606,59.6685676574707,59.048253553739436,59.6685676574707,12904100,0.0,0.0
2023-03-21,KO,59.63902548704556,59.81625914796915,58.95963229088149,59.39286804199219,13716500,0.0,0.0
2023-03-22,KO,59.47164065403968,59.93441409993662,59.1073249283802,59.127017974853516,10494200,0.0,0.0
2023-03-23,KO,59.166404827244925,59.46179301600705,58.802092852973786,58.99901580810547,15479000,0.0,0.0
2023-03-24,KO,59.32394406802062,60.08210944708655,58.989169793576764,59.96395492553711,12975600,0.0,0.0
2023-03-27,KO,60.200268275812356,60.53504257420847,60.013189956968716,60.407039642333984,12777400,0.0,0.0
2023-03-28,KO,60.446425898965906,60.791048600152884,60.32827136864756,60.4759635925293,10925700,0.0,0.0
2023-03-29,KO,60.77135119282632,60.99781559138412,60.643348269792945,60.90919876098633,9441000,0.0,0.0
2023-03-30,KO,60.92889447614669,61.13566583744382,60.71227471322702,60.89935302734375,9870700,0.0,0.0
2023-03-31,KO,61.10612530973708,61.29320361517447,60.91904324823518,61.07658386230469,14440900,0.0,0.0
2023-04-03,KO,61.34243747361773,61.55905723750808,60.909201701901736,61.44090270996094,12300700,0.0,0.0
2023-04-04,KO,61.431056000896525,61.775678703496034,61.125823149984306,61.253822326660156,11433400,0.0,0.0
2023-04-05,KO,61.56890442882582,62.051374716694674,61.5393667347339,61.834754943847656,12789600,0.0,0.0
2023-04-06,KO,61.893830925494605,62.07106459311969,61.42120906384929,61.87413787841797,9644200,0.0,0.0
2023-04-10,KO,61.52952127827931,61.726444244384766,61.066744044588894,61.726444244384766,7952600,0.0,0.0
2023-04-11,KO,61.68706114812356,61.746136534804634,61.4409036874464,61.61813735961914,9913000,0.0,0.0
2023-04-12,KO,61.51967287633515,62.06121854525478,61.35228760393255,61.726444244384766,9593700,0.0,0.0
2023-04-13,KO,61.79536590956305,62.18921934036516,61.519670761640384,62.17937469482422,9871400,0.0,0.0
2023-04-14,KO,62.080909729003906,62.17937496516488,61.815059225466335,62.080909729003906,8946000,0.0,0.0
2023-04-17,KO,62.34676012221647,62.55353148369157,62.16952645350504,62.4846076965332,9452400,0.0,0.0
2023-04-18,KO,62.53383816654034,62.6224550005135,62.21875692487236,62.583072662353516,9035700,0.0,0.0
2023-04-19,KO,62.75045601901196,62.84892125157702,62.45506783344593,62.70122528076172,9769500,0.0,0.0
2023-04-20,KO,62.65199520082555,63.016307174982835,62.46491313501848,62.97692108154297,10706400,0.0,0.0
2023-04-21,KO,63.01630963166643,63.28215638258804,62.81938291285452,63.06554412841797,12931100,0.0,0.0
2023-04-24,KO,63.754782285178415,63.99109134392026,62.642149511746666,62.967079162597656,15532300,0.0,0.0
2023-04-25,KO,63.18369161335752,63.18369161335752,62.65199438311719,62.86861038208008,12818900,0.0,0.0
2023-04-26,KO,62.583075330719346,62.789846700117984,62.41568630115986,62.57322692871094,13179600,0.0,0.0
2023-04-27,KO,62.55352930994642,62.779993710749196,62.13998660136689,62.70122528076172,13795800,0.0,0.0
2023-04-28,KO,62.63230426834827,63.17385368126573,62.504301338380074,63.164005279541016,13686700,0.0,0.0
2023-05-01,KO,63.1640067474861,63.69570777103569,63.07538615416302,63.311702728271484,9091500,0.0,0.0
2023-05-02,KO,63.1541565523943,63.1541565523943,62.29752965392984,63.02615737915039,10948400,0.0,0.0
2023-05-03,KO,63.03599629695176,63.19354067028964,62.60276429453096,62.671688079833984,11084600,0.0,0.0
2023-05-04,KO,62.76030889264291,62.94738721375099,62.5338407196373,62.74061584472656,11938300,0.0,0.0
2023-05-05,KO,62.661838869743676,63.22307754629036,62.65199422456941,63.03599548339844,9037300,0.0,0.0
2023-05-08,KO,62.82923201867398,63.07538572486624,62.63230529765537,62.937538146972656,7240700,0.0,0.0
2023-05-09,KO,62.6618412015647,62.77015108283484,62.30737386506775,62.41568374633789,9067700,0.0,0.0
2023-05-10,KO,62.34676077523302,62.66184202156133,62.02183488323528,62.52399444580078,10134000,0.0,0.0
2023-05-11,KO,62.60276478703887,62.947383716265186,62.041522342768744,62.87845993041992,9581500,0.0,0.0
2023-05-12,KO,62.87846107461401,63.20339071899551,62.72092045323456,63.12461853027344,8739600,0.0,0.0
2023-05-15,KO,63.23292851918887,63.26246621197749,62.73076520539406,62.95722961425781,8150000,0.0,0.0
2023-05-16,KO,62.91784336977135,62.91784336977135,62.18921569234812,62.248294830322266,9129600,0.0,0.0
2023-05-17,KO,62.42553215005937,62.44522144114126,61.76582821687553,62.17937469482422,11583000,0.0,0.0
2023-05-18,KO,62.04152631462079,62.071067764777574,61.60829052499162,61.834754943847656,13595100,0.0,0.0
2023-05-19,KO,62.071063501346174,62.130138885472334,61.64767238680718,61.86429214477539,14242100,0.0,0.0
2023-05-22,KO,61.8249077427751,61.903676175786536,60.4956552226005,60.564579010009766,15055400,0.0,0.0
2023-05-23,KO,60.56457824976725,60.722118869877285,60.229803962525345,60.45627212524414,13932700,0.0,0.0
2023-05-24,KO,60.436578359751245,60.48580909868825,59.78672284001476,59.94426345825195,11090100,0.0,0.0
2023-05-25,KO,59.54056641555143,59.796568516075276,59.22548517364607,59.48148727416992,14463600,0.0,0.0
2023-05-26,KO,59.52087189046982,59.7079501994356,59.18609760975003,59.33378982543945,12570300,0.0,0.0
2023-05-30,KO,59.16640449616429,59.274714374519405,58.605165813837424,58.861167907714844,15634200,0.0,0.0
2023-05-31,KO,58.99901739148703,59.35348472994041,58.457471738212,58.74301528930664,59432200,0.0,0.0
2023-06-01,KO,59.018710165150694,59.24517457343172,58.85132489835959,59.077789306640625,13402700,0.0,0.0
2023-06-02,KO,59.34363932576131,60.37749987899147,59.15656101333107,60.2199592590332,15256300,0.0,0.0
2023-06-05,KO,60.06241874537841,60.49565451201425,59.61933457719137,59.816261291503906,12915600,0.0,0.0
2023-06-06,KO,60.01318861034303,60.052574704815214,59.19594405233635,59.383026123046875,10943500,0.0,0.0
2023-06-07,KO,59.08763558267817,59.43225828344871,58.900557263561446,59.294410705566406,16817900,0.0,0.0
2023-06-08,KO,59.20579147410964,59.48148661872268,59.058095500315716,59.442100524902344,15585900,0.0,0.0
2023-06-09,KO,59.34363877857445,59.73748844680624,59.24517354446804,59.540565490722656,12581500,0.0,0.0
2023-06-12,KO,59.65871770551641,59.71779684369263,59.09747903906798,59.2845573425293,14208900,0.0,0.0
2023-06-13,KO,59.284561211375575,59.73749003209082,59.11717594304962,59.5208740234375,13397800,0.0,0.0
2023-06-14,KO,59.79656906150497,60.141191755276864,59.66856613204313,59.9245719909668,14099700,0.0,0.0
2023-06-15,KO,60.13292051740119,60.81748795114447,59.86504531689192,60.74803924560547,15271400,0.46,0.0
2023-06-16,KO,61.115125422089136,61.6806384692099,60.99607103971387,61.184574127197266,26735800,0.0,0.0
2023-06-20,KO,61.10520579601806,61.47229234937271,60.75796227050294,60.777801513671875,13971800,0.0,0.0
2023-06-21,KO,60.827410157808316,61.23418276137312,60.50000587986394,60.94646453857422,13948700,0.0,0.0
2023-06-22,KO,61.32347309541973,61.61118752699047,61.10520358176498,61.363155364990234,15193400,0.0,0.0
2023-06-23,KO,61.452450093470695,61.48221652793917,60.69843394945028,60.71827697753906,25103600,0.0,0.0
2023-06-26,KO,60.728193812093316,60.8075659208056,59.91464862114469,60.73811721801758,12856100,0.0,0.0
2023-06-27,KO,60.73812009389597,60.877017506048645,60.500007541155234,60.6091423034668,9068500,0.0,0.0
2023-06-28,KO,60.40079562609639,60.55953606489718,59.92457430969401,60.04362869262695,11173200,0.0,0.0
2023-06-29,KO,59.74598813117015,59.87496212988081,59.29952948459751,59.54756164550781,17142300,0.0,0.0
2023-06-30,KO,59.527721230899274,59.87496475754462,59.398743441857896,59.74599075317383,19737000,0.0,0.0
2023-07-03,KO,59.726147086651395,60.15276272035159,59.55748324360523,60.10315704345703,9694500,0.0,0.0
2023-07-05,KO,59.80551365241143,60.61905884048177,59.68645927443467,60.54961013793945,14716600,0.0,0.0
2023-07-06,KO,60.25197304377261,60.53969126337955,60.02378390622346,60.08331298828125,12603900,0.0,0.0
2023-07-07,KO,59.83528180114607,60.02378488707034,59.259845352528984,59.289608001708984,14565500,0.0,0.0
2023-07-10,KO,59.497955844562334,59.676539302814106,58.67448725543799,58.8431510925293,15480600,0.0,0.0
2023-07-11,KO,58.991969330887905,59.09118446788463,58.37685062019017,59.05149841308594,15970100,0.0,0.0
2023-07-12,KO,59.27968867506015,59.57732652235228,58.98205082776802,59.368980407714844,14241300,0.0,0.0
2023-07-13,KO,59.64677272020542,59.98409660887052,59.50787531628516,59.874961853027344,11269800,0.0,0.0
2023-07-14,KO,59.66661911048639,60.55953644983569,59.61701343267157,60.42063903808594,11631600,0.0,0.0
2023-07-17,KO,60.28173514422663,60.619059036812,60.01386373907896,60.33134460449219,10014300,0.0,0.0
2023-07-18,KO,60.480164603061986,60.76788283418971,59.93449457536257,60.09323501586914,11152900,0.0,0.0
2023-07-19,KO,60.29166095835404,61.30363267653093,60.20236922484812,61.15481185913086,12936000,0.0,0.0
2023-07-20,KO,61.19449626502752,61.918749735193344,61.18457285897743,61.89890670776367,11563000,0.0,0.0
2023-07-21,KO,61.968356058642776,62.18662557797833,61.75009032397776,61.94851303100586,12813200,0.0,0.0
2023-07-24,KO,61.92867103024974,62.315604398579836,61.908831786954394,61.96835708618164,10251100,0.0,0.0
2023-07-25,KO,61.80961544223758,61.898907174008436,61.561583274504144,61.760009765625,13422700,0.0,0.0
2023-07-26,KO,61.373079200593956,62.672765316385956,60.90677752167412,62.5537109375,17145500,0.0,0.0
2023-07-27,KO,62.55371212758497,62.77198164692053,61.88898773276564,61.94851303100586,11517100,0.0,0.0
2023-07-28,KO,62.09733208322999,62.27591554222238,61.73024554404361,61.988197326660156,9721800,0.0,0.0
2023-07-31,KO,61.95843512461522,61.95843512461522,61.244101283500974,61.442527770996094,15577900,0.0,0.0
2023-08-01,KO,61.60126763688254,61.869142824834,61.13496596326291,61.28378677368164,9281600,0.0,0.0
2023-08-02,KO,61.07544085119863,62.09733214616937,61.07544085119863,61.4722900390625,11059400,0.0,0.0
2023-08-03,KO,61.38300100371919,61.63103317627223,61.045677097660224,61.15481185913086,8037400,0.0,0.0
2023-08-04,KO,61.19449799994311,61.40284411685572,60.142840224378034,60.23213195800781,9356600,0.0,0.0
2023-08-07,KO,60.3115019434137,60.84725232630198,60.261896267517486,60.708351135253906,6982600,0.0,0.0
2023-08-08,KO,60.7083506531842,60.86709108559386,60.14283762618288,60.44047546386719,7956100,0.0,0.0
2023-08-09,KO,60.43055541058973,61.14488924366133,60.27181497931498,60.579376220703125,7904100,0.0,0.0
2023-08-10,KO,60.86709108559386,61.24410103181822,60.31150146449527,60.44047546386719,7870300,0.0,0.0
2023-08-11,KO,60.36110659697191,60.71827351284808,60.21228578713337,60.688507080078125,8483400,0.0,0.0
2023-08-14,KO,60.837330238796184,60.99607067590661,60.271817195048385,60.400794982910156,7176300,0.0,0.0
2023-08-15,KO,60.21228810496744,60.42063800369578,59.894807230783044,59.994022369384766,7187400,0.0,0.0
2023-08-16,KO,60.063469664038934,60.341264476261216,59.92457225792779,60.00394058227539,8372300,0.0,0.0
2023-08-17,KO,60.103156662509456,60.53969191495349,59.974178875664656,60.13291931152344,12873500,0.0,0.0
2023-08-18,KO,60.06346895439543,60.609138951100945,59.89480511706003,60.47024154663086,11082300,0.0,0.0
2023-08-21,KO,60.38094987872214,60.45039858102774,59.84519950264714,59.9543342590332,8648500,0.0,0.0
2023-08-22,KO,59.86504457457075,60.10315712251662,59.50787764498724,59.587249755859375,9412200,0.0,0.0
2023-08-23,KO,59.72614837033687,59.96425713841661,59.68646231410004,59.795597076416016,7749500,0.0,0.0
2023-08-24,KO,59.795596517895554,60.4007956235072,59.61701305116849,59.63685607910156,8955100,0.0,0.0
2023-08-25,KO,59.93449299100151,60.093233427311795,59.53764000789053,59.914649963378906,7629200,0.0,0.0
2023-08-28,KO,60.073389582269705,60.25197304377261,59.89480612076681,60.08331298828125,6254300,0.0,0.0
2023-08-29,KO,60.083313720234166,60.152762424479064,59.676541116226694,60.02378463745117,8189600,0.0,0.0
2023-08-30,KO,60.16268242800186,60.26189756660358,59.815438904572225,59.994022369384766,9447900,0.0,0.0
2023-08-31,KO,59.82535626760469,59.99402010452504,59.33921535315571,59.35905838012695,14663500,0.0,0.0
2023-09-01,KO,59.52771849271416,59.65669627582275,58.654644228446635,58.8431510925293,11257200,0.0,0.0
2023-09-05,KO,58.78362553188178,58.85307423817533,58.208189068683055,58.35700988769531,12474600,0.0,0.0
2023-09-06,KO,58.158581342167956,58.36693123838097,57.9601548520306,58.31732177734375,13923500,0.0,0.0
2023-09-07,KO,58.485987414976904,58.6943335329187,57.84110224839062,57.87086868286133,17628600,0.0,0.0
2023-09-08,KO,57.84110224839062,57.950237010551746,57.55338401808778,57.87086868286133,14312300,0.0,0.0
2023-09-11,KO,57.94031692220637,58.52567299980757,57.77165307713284,58.41653823852539,14767400,0.0,0.0
2023-09-12,KO,58.52567382702704,58.53559344879718,57.73196783727293,57.841102600097656,12292700,0.0,0.0
2023-09-13,KO,57.94031727080727,58.21811209416375,57.88078818665776,57.97999954223633,12641400,0.0,0.0
2023-09-14,KO,58.2400016784668,58.59000015258789,58.189998626708984,58.459999084472656,12311600,0.46,0.0
2023-09-15,KO,58.40999984741211,58.63999938964844,57.75,57.939998626708984,55690500,0.0,0.0
2023-09-18,KO,57.97999954223633,58.349998474121094,57.630001068115234,58.29999923706055,13617400,0.0,0.0
2023-09-19,KO,58.2599983215332,58.38999938964844,57.91999816894531,58.18000030517578,11998900,0.0,0.0
